ID,ID Transaction,Référence de transaction,Date/heure transaction,ID acheteur,Acheteur ID porte-monnaie,Prénom acheteur,Nom acheteur,Activité vendeuse,Type de marchand,ID point de vente,Nom point de vente,Type de point de vente,Sous-type de point de vente,Moyen de paiement,ID vendeur,Prénom vendeur,Nom vendeur,ID article,Article,SKU article,Nature,Famille d'article,Menu,ID Transaction Menu,Monnaie,Prix unitaire HT (promotion incluse),Prix unitaire TTC (promotion incluse),Quantité,Taux de TVA,Total HT (promotion incluse),Montant TVA (promotion incluse),Total TTC (promotion incluse)
10690,4428,A58T319E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,2,20.00%,12.50 €,2.50 €,15.00 €
10691,4429,A42T259E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
10692,4429,A42T259E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,4,Fuze Tea,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10693,4429,A42T259E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,41,Bud 33CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,2,20.00%,10.83 €,2.17 €,13.00 €
10694,4430,A63T233E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,Cash,577,Manager,CONT 2,11,Frites,,FOOD,FOOD Salé,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10695,4431,A61T53E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10696,4431,A61T53E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10697,4432,A85T5E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,21,318,FOOD,GENERAL_PUBLIC,Cash,600,Manager,318,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
10698,4432,A85T5E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,21,318,FOOD,GENERAL_PUBLIC,Cash,600,Manager,318,38,Eau gazeuse,,BEVERAGE,BOISSON,,,EUR,2.84 €,3.00 €,2,5.50%,5.69 €,0.31 €,6.00 €
10699,4434,A98T185E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,29,Foodtruck 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,47,Kebab + frites,,FOOD,Foodtruck 1,,,EUR,12.73 €,14.00 €,1,10.00%,12.73 €,1.27 €,14.00 €
10700,4433,A46T18E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,16,115,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,567,Lylia,Ben Messaoud,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10701,4433,A46T18E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,16,115,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,567,Lylia,Ben Messaoud,34,Sprite,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10702,4433,A46T18E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,16,115,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,567,Lylia,Ben Messaoud,18,Sandwich Jambon,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,1,10.00%,5.91 €,0.59 €,6.50 €
10703,4435,A57T290E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,Cash,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10704,4435,A57T290E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,Cash,579,Guillaume,Filippetti,32,Coca Cola cherry,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10705,4435,A57T290E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,Cash,579,Guillaume,Filippetti,11,Frites,,FOOD,FOOD Salé,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10706,4435,A57T290E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,Cash,579,Guillaume,Filippetti,9,Burger Pulled Chicken,,FOOD,FOOD Salé,,,EUR,9.09 €,10.00 €,1,10.00%,9.09 €,0.91 €,10.00 €
10707,4436,A53T81E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
10708,4436,A53T81E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,2,20.00%,12.50 €,2.50 €,15.00 €
10709,4437,A58T321E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
10710,4437,A58T321E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,4,Fuze Tea,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,3,10.00%,10.91 €,1.09 €,12.00 €
10711,4438,A40T293E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,Cash,573,Manager,111,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10712,4438,A40T293E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,Cash,573,Manager,111,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10713,4438,A40T293E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,Cash,573,Manager,111,13,Bonbons,,FOOD,SNACK,,,EUR,3.33 €,4.00 €,1,20.00%,3.33 €,0.67 €,4.00 €
10714,4438,A40T293E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,Cash,573,Manager,111,18,Sandwich Jambon,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,1,10.00%,5.91 €,0.59 €,6.50 €
10715,4439,A43T275E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,3,102,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10716,4439,A43T275E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,3,102,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,32,Coca Cola cherry,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10717,4440,A36T275E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,18,Sandwich Jambon,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,1,10.00%,5.91 €,0.59 €,6.50 €
10718,4441,A48T99E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,5,Eau,,BEVERAGE,BOISSON,,,EUR,1.90 €,2.00 €,1,5.50%,1.90 €,0.10 €,2.00 €
10719,4441,A48T99E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
10720,4441,A48T99E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,3,Coca Cola Zéro,,BEVERAGE,BOISSON,,,EUR,3.18 €,3.50 €,1,10.00%,3.18 €,0.32 €,3.50 €
10721,4441,A48T99E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,11,Frites,,FOOD,FOOD Salé,,,EUR,3.64 €,4.00 €,2,10.00%,7.27 €,0.73 €,8.00 €
10722,4441,A48T99E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,9,Burger Pulled Chicken,,FOOD,FOOD Salé,,,EUR,9.09 €,10.00 €,1,10.00%,9.09 €,0.91 €,10.00 €
10723,4442,A63T234E2O1776173,22/08/26 19:53,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,Cash,577,Manager,CONT 2,11,Frites,,FOOD,FOOD Salé,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10724,4443,A98T187E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,29,Foodtruck 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,47,Kebab + frites,,FOOD,Foodtruck 1,,,EUR,12.73 €,14.00 €,1,10.00%,12.73 €,1.27 €,14.00 €
10725,4444,A42T261E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,20,Sandwich Rillettes,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,1,10.00%,5.91 €,0.59 €,6.50 €
10726,4445,A25T313E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10727,4445,A25T313E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,18,Sandwich Jambon,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,1,10.00%,5.91 €,0.59 €,6.50 €
10728,4445,A25T313E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,1,20.00%,6.25 €,1.25 €,7.50 €
10729,4446,A54T84E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
10730,4446,A54T84E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,4,Fuze Tea,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10731,4446,A54T84E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,1,20.00%,6.25 €,1.25 €,7.50 €
10732,4446,A54T84E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,23,Croque Volaille,,FOOD,FOOD Salé,,,EUR,6.82 €,7.50 €,1,10.00%,6.82 €,0.68 €,7.50 €
10733,4447,A31T462E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,5,Eau,,BEVERAGE,BOISSON,,,EUR,1.90 €,2.00 €,1,5.50%,1.90 €,0.10 €,2.00 €
10734,4447,A31T462E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,15,Chips,,FOOD,SNACK,,,EUR,2.37 €,2.50 €,1,5.50%,2.37 €,0.13 €,2.50 €
10735,4447,A31T462E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
10736,4447,A31T462E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,32,Coca Cola cherry,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10737,4447,A31T462E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,4,Fuze Tea,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10738,4447,A31T462E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,12,Pop Corn,,FOOD,SNACK,,,EUR,4.74 €,5.00 €,1,5.50%,4.74 €,0.26 €,5.00 €
10739,4447,A31T462E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,21,Hot dog,,FOOD,FOOD Salé,,,EUR,6.82 €,7.50 €,4,10.00%,27.27 €,2.73 €,30.00 €
10740,4448,A38T103E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,38,Eau gazeuse,,BEVERAGE,BOISSON,,,EUR,2.84 €,3.00 €,1,5.50%,2.84 €,0.16 €,3.00 €
10741,4448,A38T103E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
10742,4448,A38T103E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,3,Coca Cola Zéro,,BEVERAGE,BOISSON,,,EUR,3.18 €,3.50 €,1,10.00%,3.18 €,0.32 €,3.50 €
10743,4448,A38T103E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,1,20.00%,6.25 €,1.25 €,7.50 €
10744,4449,A102T225E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,5,Kiosque Coca 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10745,4449,A102T225E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,5,Kiosque Coca 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10746,4450,A45T374E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,3,102,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10747,4450,A45T374E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,3,102,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10748,4450,A45T374E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,3,102,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,21,Hot dog,,FOOD,FOOD Salé,,,EUR,6.82 €,7.50 €,1,10.00%,6.82 €,0.68 €,7.50 €
10749,4451,A57T291E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
10750,4451,A57T291E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,5,Eau,,BEVERAGE,BOISSON,,,EUR,1.90 €,2.00 €,2,5.50%,3.79 €,0.21 €,4.00 €
10751,4451,A57T291E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,11,Frites,,FOOD,FOOD Salé,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10752,4451,A57T291E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,9,Burger Pulled Chicken,,FOOD,FOOD Salé,,,EUR,9.09 €,10.00 €,1,10.00%,9.09 €,0.91 €,10.00 €
10753,4452,A62T435E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
10754,4452,A62T435E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10755,4452,A62T435E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,41,Bud 33CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,1,20.00%,5.42 €,1.08 €,6.50 €
10756,4452,A62T435E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,8,Fingers + Frites,,FOOD,FOOD Salé,,,EUR,7.73 €,8.50 €,1,10.00%,7.73 €,0.77 €,8.50 €
10757,4452,A62T435E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,9,Burger Pulled Chicken,,FOOD,FOOD Salé,,,EUR,9.09 €,10.00 €,1,10.00%,9.09 €,0.91 €,10.00 €
10758,4453,A78T24E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10759,4453,A78T24E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10760,4454,A53T83E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
10761,4454,A53T83E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,3,20.00%,18.75 €,3.75 €,22.50 €
10762,4455,A36T277E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10763,4455,A36T277E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10764,4455,A36T277E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,18,Sandwich Jambon,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,1,10.00%,5.91 €,0.59 €,6.50 €
10765,4456,A98T189E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,29,Foodtruck 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,47,Kebab + frites,,FOOD,Foodtruck 1,,,EUR,12.73 €,14.00 €,1,10.00%,12.73 €,1.27 €,14.00 €
10766,4457,A40T294E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,Cash,573,Manager,111,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,1,20.00%,-0.83 €,-0.17 €,-1.00 €
10767,4457,A40T294E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,Cash,573,Manager,111,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10768,4457,A40T294E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,Cash,573,Manager,111,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,1,20.00%,6.25 €,1.25 €,7.50 €
10769,4458,A102T227E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,5,Kiosque Coca 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
10770,4458,A102T227E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,5,Kiosque Coca 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
10771,4459,A103T169E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,25,Foodtruck 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,596,Manager,Foodtruck 1,45,Sandwich + frite,,FOOD,Foodtruck 1,,,EUR,10.00 €,11.00 €,1,10.00%,10.00 €,1.00 €,11.00 €
10772,4460,A72T25E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,21,318,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,600,Manager,318,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
10773,4460,A72T25E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,21,318,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,600,Manager,318,32,Coca Cola cherry,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,2,10.00%,7.27 €,0.73 €,8.00 €
10774,4461,A26T68E2O1776173,22/08/26 19:54,0,0,,,BUVETTE,Interne,8,121,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,2,20.00%,-1.67 €,-0.33 €,-2.00 €
